Timezone : Asia/Tokyo,Temperature,Humidity,CO2,Noise,Pressure
2017-1-3,6.7,51,301,36,1015.6
2017-1-3,6.7,51,300,36,1015.6
2017-1-3,6.6,52,299,37,1015.6
2017-1-3,6.6,52,301,37,1015.6
2017-1-3,6.5,52,295,36,1015.6
2017-1-3,6.5,52,301,36,1015.6
2017-1-3,6.5,52,291,36,1015.7
2017-1-3,6.5,52,293,36,1015.7
2017-1-3,6.4,52,300,36,1015.8
2017-1-3,6.4,52,301,37,1015.8
2017-1-3,6.3,52,297,38,1015.8
2017-1-3,6.2,53,301,37,1015.9
2017-1-3,6.1,53,298,38,1015.9
2017-1-3,6.1,53,300,38,1015.9
2017-1-3,6,53,297,37,1015.9
2017-1-3,6,53,300,38,1015.9
2017-1-3,6,53,287,38,1015.8
2017-1-3,5.9,53,299,38,1015.8
2017-1-3,5.8,53,295,37,1015.9
2017-1-3,5.7,54,286,37,1015.9
2017-1-3,5.6,54,287,37,1015.9
2017-1-3,5.5,54,290,37,1016
2017-1-3,5.4,54,284,38,1016
2017-1-3,5.3,54,285,38,1015.9
2017-1-3,5.3,55,276,38,1015.9
2017-1-3,5.3,55,283,38,1015.8
2017-1-3,5.3,55,279,37,1015.9
2017-1-3,5.3,55,284,38,1015.9
2017-1-3,5.2,55,281,38,1015.9
2017-1-4,5.2,55,271,38,1015.9
2017-1-4,5.1,55,275,38,1016
2017-1-4,5.1,56,279,37,1016
2017-1-4,5.1,56,280,37,1016
2017-1-4,5.1,56,279,37,1016
2017-1-4,5.1,56,276,38,1016
2017-1-4,5.1,56,284,38,1015.9
2017-1-4,5,56,279,37,1015.9
2017-1-4,5,56,282,37,1015.8
2017-1-4,4.9,57,279,37,1015.8
2017-1-4,4.9,57,277,37,1015.8
2017-1-4,4.8,57,278,38,1015.8
2017-1-4,4.8,57,280,37,1015.8
2017-1-4,4.7,57,273,37,1015.8
2017-1-4,4.7,57,279,37,1015.8
2017-1-4,4.7,57,275,37,1015.8
2017-1-4,4.7,57,273,36,1015.8
2017-1-4,4.7,58,270,37,1015.7
2017-1-4,4.7,58,270,37,1015.5
2017-1-4,4.8,58,275,37,1015.5
2017-1-4,4.8,58,277,37,1015.6
2017-1-4,4.8,58,268,37,1015.6
2017-1-4,4.8,58,274,37,1015.5
2017-1-4,4.8,58,279,36,1015.5
2017-1-4,4.9,58,269,36,1015.6
2017-1-4,4.8,58,277,36,1015.6
2017-1-4,4.9,58,278,36,1015.6
2017-1-4,4.9,59,282,36,1015.5
2017-1-4,4.9,59,287,36,1015.5
2017-1-4,4.9,59,282,36,1015.4
2017-1-4,5,59,278,36,1015.3
2017-1-4,5,59,289,36,1015.3
2017-1-4,5,59,292,36,1015.3
2017-1-4,4.9,59,284,36,1015.3
2017-1-4,4.9,60,290,36,1015.3
2017-1-4,4.9,60,290,37,1015.3
2017-1-4,4.8,60,286,37,1015.3
2017-1-4,4.8,60,286,36,1015.3
2017-1-4,4.8,60,281,36,1015.2
2017-1-4,4.8,60,288,36,1015.2
2017-1-4,4.9,60,290,37,1015.1
2017-1-4,4.9,60,284,37,1015
2017-1-4,4.9,61,291,37,1015
2017-1-4,4.9,61,288,37,1014.9
2017-1-4,5,61,290,36,1014.9
2017-1-4,5,61,298,37,1014.9
2017-1-4,5,61,295,37,1014.8
2017-1-4,5,62,305,36,1014.8
2017-1-4,5,61,312,36,1014.7
2017-1-4,5,62,311,36,1014.7
2017-1-4,5.1,62,307,36,1014.7
2017-1-4,5,62,313,36,1014.6
2017-1-4,5.1,62,311,36,1014.5
2017-1-4,5,62,309,36,1014.4
2017-1-4,5,62,310,38,1014.5
2017-1-4,5,63,309,37,1014.6
2017-1-4,5,63,316,37,1014.5
2017-1-4,5,63,307,37,1014.5
2017-1-4,5,63,313,37,1014.4
2017-1-4,5,63,311,37,1014.3
2017-1-4,5.1,63,308,37,1014.3
2017-1-4,5.1,64,303,38,1014.3
2017-1-4,5.1,63,307,36,1014.2
2017-1-4,5.1,64,308,37,1014.2
2017-1-4,5.1,64,303,37,1014.2
2017-1-4,5.1,64,308,36,1014.2
2017-1-4,5.1,64,302,37,1014.2
2017-1-4,5.1,64,307,37,1014.2
2017-1-4,5.1,64,304,36,1014.1
2017-1-4,5.1,64,292,37,1014.1
2017-1-4,5,64,292,37,1014.1
2017-1-4,5,64,295,37,1014.1
2017-1-4,5,64,293,37,1014.1
2017-1-4,5,64,289,37,1014.2
2017-1-4,5,64,287,37,1014.2
2017-1-4,4.9,64,286,37,1014.1
2017-1-4,4.8,64,289,37,1014.1
2017-1-4,4.7,64,290,38,1014.1
2017-1-4,4.6,64,289,38,1014.1
2017-1-4,4.6,65,286,39,1014
2017-1-4,4.5,65,288,37,1014.1
2017-1-4,4.5,65,290,36,1014.2
2017-1-4,4.4,65,289,37,1014.2
2017-1-4,4.4,65,279,37,1014.2
2017-1-4,4.4,65,288,37,1014.1
2017-1-4,4.4,65,283,38,1014.1
2017-1-4,4.4,65,286,38,1014
2017-1-4,4.4,65,290,39,1013.9
2017-1-4,4.4,65,294,38,1014
2017-1-4,4.3,66,288,39,1014
2017-1-4,4.3,66,293,39,1014
2017-1-4,4.3,66,292,40,1014
2017-1-4,4.4,66,293,39,1014
2017-1-4,4.4,66,294,38,1014
2017-1-4,4.5,66,286,37,1013.9
2017-1-4,4.5,66,298,39,1013.9
2017-1-4,4.6,66,292,39,1013.9
2017-1-4,4.7,66,292,39,1013.9
2017-1-4,4.9,66,290,38,1013.9
2017-1-4,5,66,288,38,1013.9
2017-1-4,5.1,65,307,38,1013.8
2017-1-4,5.3,65,305,38,1013.9
2017-1-4,5.4,65,312,40,1013.9
2017-1-4,5.6,65,305,39,1013.9
2017-1-4,5.7,65,300,40,1013.8
2017-1-4,5.9,65,307,38,1013.7
2017-1-4,6,64,311,39,1013.6
2017-1-4,6.2,64,303,40,1013.6
2017-1-4,6.4,64,312,39,1013.4
2017-1-4,6.6,63,310,40,1013.4
2017-1-4,6.8,63,312,40,1013.4
2017-1-4,7,62,314,41,1013.2
2017-1-4,7.2,62,324,41,1013.1
2017-1-4,7.4,62,323,39,1013
2017-1-4,7.6,61,331,39,1012.8
2017-1-4,7.7,61,339,39,1012.8
2017-1-4,7.9,61,330,41,1012.6
2017-1-4,8.1,60,343,39,1012.4
2017-1-4,8.3,60,349,39,1012.3
2017-1-4,8.5,60,354,39,1012.1
2017-1-4,8.7,60,362,40,1011.9
2017-1-4,9,59,351,39,1011.7
2017-1-4,9.2,59,362,39,1011.6
2017-1-4,9.4,59,364,39,1011.4
2017-1-4,9.7,58,367,36,1011.2
2017-1-4,9.9,58,365,36,1011.2
2017-1-4,10.1,58,359,37,1011
2017-1-4,10.2,58,373,38,1010.8
2017-1-4,10.4,58,373,38,1010.7
2017-1-4,10.6,58,371,43,1010.5
2017-1-4,10.8,58,376,46,1010.5
2017-1-4,11,58,383,47,1010.3
2017-1-4,11.2,58,395,37,1010.2
2017-1-4,11.4,58,395,38,1010
2017-1-4,11.5,58,404,44,1009.9
2017-1-4,11.6,58,393,44,1009.8
2017-1-4,11.7,58,396,44,1009.6
2017-1-4,11.9,58,396,43,1009.5
2017-1-4,12.2,58,401,43,1009.5
2017-1-4,12.4,58,413,43,1009.3
2017-1-4,12.6,57,426,43,1009.3
2017-1-4,12.7,57,422,43,1009.1
2017-1-4,12.9,57,417,43,1009.1
2017-1-4,13,56,426,43,1009.1
2017-1-4,13.1,56,429,42,1009
2017-1-4,13.4,56,440,42,1008.9
2017-1-4,13.4,55,436,42,1008.9
2017-1-4,13.6,55,447,42,1008.8
2017-1-4,13.7,55,444,42,1008.6
2017-1-4,13.8,55,441,43,1008.5
2017-1-4,13.8,55,449,42,1008.4
2017-1-4,14.1,54,448,43,1008.3
2017-1-4,14.2,54,457,42,1008.3
2017-1-4,14.3,54,462,43,1008.2
2017-1-4,14.4,53,455,43,1008.3
2017-1-4,14.5,53,463,43,1008.3
2017-1-4,14.5,54,468,43,1008.3
2017-1-4,14.8,53,467,45,1008.2
2017-1-4,15.1,53,478,43,1008.2
2017-1-4,15.3,53,478,43,1008.2
2017-1-4,15.4,52,483,43,1008.2
2017-1-4,15.5,52,492,43,1008.3
2017-1-4,15.5,51,486,38,1008.3
2017-1-4,15.4,51,483,36,1008.2
2017-1-4,15.3,51,480,39,1008.2
2017-1-4,15.5,51,483,43,1008.2
2017-1-4,15.5,51,486,43,1008.1
2017-1-4,15.6,51,487,36,1008.1
2017-1-4,15.7,50,494,36,1008.2
2017-1-4,15.8,50,489,36,1008.2
2017-1-4,15.9,50,489,36,1008.2
2017-1-4,15.9,50,494,36,1008.3
2017-1-4,16,50,499,36,1008.4
2017-1-4,16.1,49,505,36,1008.5
2017-1-4,16.2,49,500,36,1008.5
2017-1-4,16.1,49,497,42,1008.6
2017-1-4,16.1,49,505,36,1008.6
2017-1-4,16.2,49,501,36,1008.7
2017-1-4,16.2,50,502,36,1008.7
2017-1-4,16.4,49,510,36,1008.7
2017-1-4,16.4,49,505,36,1008.7
2017-1-4,16.3,48,510,36,1008.7
2017-1-4,16.2,48,509,37,1008.8
2017-1-4,16.1,48,511,36,1008.8
2017-1-4,15.9,47,499,36,1008.8
2017-1-4,15.8,47,495,36,1008.9
2017-1-4,15.6,47,494,36,1009
2017-1-4,15.5,47,490,40,1009.1
2017-1-4,15.3,47,482,36,1009.3
2017-1-4,15.2,47,481,39,1009.3
2017-1-4,15,46,477,36,1009.4
2017-1-4,14.8,46,466,36,1009.5
2017-1-4,14.6,46,463,36,1009.5
2017-1-4,14.4,46,465,38,1009.6
2017-1-4,14.1,46,456,38,1009.7
2017-1-4,13.9,46,447,37,1010
2017-1-4,13.6,46,449,38,1010.2
2017-1-4,13.4,46,444,38,1010.3
2017-1-4,13.1,46,428,38,1010.5
2017-1-4,12.8,47,421,38,1010.6
2017-1-4,12.6,47,414,38,1010.6
2017-1-4,12.4,47,408,39,1010.7
2017-1-4,12.1,47,395,38,1010.9
2017-1-4,12,47,396,38,1011
2017-1-4,11.7,47,397,39,1011.1
2017-1-4,11.5,47,387,41,1011
2017-1-4,11.2,47,383,40,1011.1
2017-1-4,11,47,373,41,1011.1
2017-1-4,10.8,47,369,38,1011.3
2017-1-4,10.7,47,375,38,1011.3
2017-1-4,10.6,47,368,40,1011.4
2017-1-4,10.5,47,361,39,1011.4
2017-1-4,10.3,47,361,41,1011.4
2017-1-4,10.2,47,353,40,1011.6
2017-1-4,10.1,47,356,42,1011.6
2017-1-4,9.9,48,357,38,1011.7
2017-1-4,9.8,48,346,39,1011.8
2017-1-4,9.7,48,341,37,1011.8
2017-1-4,9.6,48,344,39,1011.9
2017-1-4,9.5,48,340,39,1011.9
2017-1-4,9.4,48,342,37,1012
2017-1-4,9.3,49,334,37,1012.1
2017-1-4,9.2,49,333,39,1012.1
2017-1-4,9.1,49,331,38,1012.2
2017-1-4,9,49,333,37,1012.2
2017-1-4,8.8,49,321,38,1012.2
2017-1-4,8.8,49,331,38,1012.2
2017-1-4,8.6,50,329,38,1012.3
2017-1-4,8.5,50,322,40,1012.3
2017-1-4,8.5,50,326,38,1012.3
2017-1-4,8.4,50,325,38,1012.3
2017-1-4,8.3,50,316,38,1012.3
2017-1-4,8.2,50,312,39,1012.3
2017-1-4,8.1,50,314,39,1012.3
2017-1-4,8,50,309,40,1012.3
2017-1-4,7.9,50,308,39,1012.4
2017-1-4,7.8,50,315,39,1012.4
2017-1-4,7.7,50,311,38,1012.4
2017-1-4,7.7,50,308,39,1012.5
2017-1-4,7.6,50,305,39,1012.5
2017-1-4,7.5,50,306,39,1012.5
2017-1-4,7.4,50,303,39,1012.5
2017-1-4,7.4,50,303,39,1012.5
2017-1-4,7.3,50,298,39,1012.6
2017-1-4,7.2,50,295,38,1012.6
2017-1-4,7.2,50,294,38,1012.6
2017-1-4,7.1,50,297,39,1012.7
2017-1-4,7,49,292,37,1012.8
2017-1-4,7,49,296,38,1012.7
2017-1-4,6.9,49,285,38,1012.8
2017-1-4,6.9,49,293,37,1012.7
2017-1-4,6.8,49,287,36,1012.8
2017-1-4,6.8,49,290,36,1012.8
2017-1-4,6.7,49,292,36,1012.8
2017-1-4,6.7,49,281,37,1012.9
2017-1-4,6.6,48,287,37,1012.9
2017-1-4,6.6,48,289,36,1013
2017-1-4,6.5,48,279,37,1013
2017-1-4,6.5,48,284,37,1012.9
2017-1-4,6.5,48,280,36,1013
2017-1-4,6.4,48,283,36,1013
2017-1-4,6.4,48,283,38,1012.9
2017-1-4,6.3,48,279,36,1013
2017-1-4,6.3,48,275,36,1013
2017-1-4,6.3,48,282,37,1013
2017-1-4,6.2,48,284,37,1013
2017-1-4,6.2,49,275,36,1013.2
2017-1-4,6.1,48,277,36,1013.3
2017-1-4,6.1,48,275,37,1013.4
2017-1-4,6.1,48,269,38,1013.4
2017-1-4,6,48,277,37,1013.3
2017-1-4,6,48,275,38,1013.3
2017-1-4,5.9,48,271,37,1013.4
2017-1-4,5.9,48,275,37,1013.4
2017-1-4,5.9,48,271,37,1013.4
2017-1-4,5.8,48,268,37,1013.5
2017-1-4,5.8,48,273,37,1013.4
2017-1-4,5.8,48,263,36,1013.5
2017-1-4,5.7,48,264,37,1013.5
2017-1-4,5.7,48,264,36,1013.5
2017-1-4,5.6,48,260,36,1013.5
2017-1-4,5.6,48,262,37,1013.6
2017-1-4,5.6,48,257,37,1013.6
2017-1-4,5.6,48,255,36,1013.6
2017-1-4,5.5,48,266,36,1013.5
2017-1-4,5.5,48,267,36,1013.5
2017-1-5,5.5,48,260,36,1013.5
2017-1-5,5.4,48,262,36,1013.4
2017-1-5,5.4,49,261,36,1013.4
2017-1-5,5.3,49,260,36,1013.4
2017-1-5,5.3,49,262,36,1013.4
2017-1-5,5.3,49,258,36,1013.4
2017-1-5,5.3,49,253,36,1013.6
2017-1-5,5.3,49,257,36,1013.5
2017-1-5,5.3,49,255,36,1013.6
2017-1-5,5.2,49,256,36,1013.6
2017-1-5,5.2,49,253,36,1013.6
2017-1-5,5.1,49,254,36,1013.8
2017-1-5,5.1,49,263,36,1013.8
2017-1-5,5.1,49,258,36,1013.8
2017-1-5,5.1,49,254,36,1013.9
2017-1-5,5,49,249,36,1014
2017-1-5,5,49,256,37,1014
2017-1-5,5,49,250,37,1014.1
2017-1-5,5,48,247,37,1014.1
2017-1-5,5,48,248,36,1014.1
2017-1-5,5,48,252,36,1014.2
2017-1-5,5,48,252,36,1014.1
2017-1-5,5,48,251,36,1014.2
2017-1-5,4.9,48,250,37,1014.3
2017-1-5,5,47,250,36,1014.2
2017-1-5,4.9,47,245,36,1014.3
2017-1-5,5,47,244,37,1014.4
2017-1-5,5,47,244,36,1014.3
2017-1-5,4.9,47,248,37,1014.4
2017-1-5,5,47,246,37,1014.4
2017-1-5,4.9,47,237,36,1014.3
2017-1-5,5,47,242,38,1014.3
2017-1-5,5,47,254,39,1014.2
2017-1-5,5,47,247,38,1014.2
2017-1-5,5,46,246,38,1014.2
2017-1-5,5,46,241,37,1014.2
2017-1-5,5,46,244,37,1014.2
2017-1-5,5,46,247,37,1014.1
2017-1-5,5,46,241,37,1014.1
2017-1-5,5,46,238,37,1014
2017-1-5,5,46,245,37,1014
2017-1-5,5,46,251,38,1014
2017-1-5,5,46,248,38,1014.1
2017-1-5,5,46,247,37,1014.2
2017-1-5,5,46,244,37,1014.3
2017-1-5,5,46,244,37,1014.3
2017-1-5,5,46,243,37,1014.3
2017-1-5,5,46,246,37,1014.4
2017-1-5,5,46,249,37,1014.4
2017-1-5,5,46,244,36,1014.4
2017-1-5,5,46,245,36,1014.3
2017-1-5,5,46,248,37,1014.2
2017-1-5,5,46,248,36,1014.2
2017-1-5,5,46,246,38,1014.3
2017-1-5,4.9,46,242,39,1014.4
2017-1-5,5,45,242,37,1014.4
2017-1-5,5,45,243,39,1014.4
2017-1-5,5,45,244,38,1014.5
2017-1-5,5,45,248,36,1014.6
2017-1-5,5,45,242,37,1014.6
2017-1-5,5,45,244,37,1014.6
2017-1-5,5,45,249,36,1014.7
2017-1-5,5,45,252,36,1014.7
2017-1-5,5,45,252,37,1014.7
2017-1-5,5,45,243,37,1014.8
2017-1-5,5,45,249,37,1014.9
2017-1-5,5,45,240,37,1015
2017-1-5,5,45,254,37,1015
2017-1-5,4.9,45,241,38,1015.1
2017-1-5,4.9,45,252,38,1015.1
2017-1-5,4.8,45,248,37,1015.1
2017-1-5,4.9,45,243,37,1015.2
2017-1-5,4.9,45,247,37,1015.3
2017-1-5,4.9,45,245,37,1015.3
2017-1-5,4.9,45,242,37,1015.4
2017-1-5,4.9,45,241,37,1015.5
2017-1-5,4.9,45,243,37,1015.6
2017-1-5,4.9,45,244,38,1015.6
2017-1-5,4.9,45,250,37,1015.7
2017-1-5,4.9,45,250,37,1015.9
2017-1-5,5,45,244,37,1015.9
2017-1-5,5,45,247,38,1015.9
2017-1-5,5,45,249,39,1015.9
2017-1-5,5,45,253,37,1016
2017-1-5,5,45,249,38,1016.1
2017-1-5,5,45,248,38,1016.2
2017-1-5,5,45,248,39,1016.1
2017-1-5,5,45,249,39,1016.2
2017-1-5,5,45,246,39,1016.1
2017-1-5,5,45,247,40,1016.2
2017-1-5,5,45,250,39,1016.2
2017-1-5,5,45,250,39,1016.3
2017-1-5,5,45,258,40,1016.3
2017-1-5,5.1,45,252,40,1016.4
2017-1-5,5.1,45,263,40,1016.6
2017-1-5,5.2,45,250,39,1016.7
2017-1-5,5.3,45,260,38,1016.7
2017-1-5,5.4,45,256,39,1016.7
2017-1-5,5.5,45,256,40,1016.7
2017-1-5,5.6,45,260,38,1016.7
2017-1-5,5.7,45,258,39,1016.7
2017-1-5,5.8,45,264,39,1016.7
2017-1-5,5.9,45,272,40,1016.7
2017-1-5,6,45,259,38,1016.7
2017-1-5,6.1,45,263,40,1016.9
2017-1-5,6.3,45,272,40,1016.9
2017-1-5,6.4,45,271,38,1017
2017-1-5,6.5,45,272,38,1017
2017-1-5,6.6,45,276,38,1017
2017-1-5,6.8,45,275,40,1017
2017-1-5,6.9,45,282,38,1017.2
2017-1-5,7.1,45,280,38,1017.2
2017-1-5,7.2,45,281,38,1017.2
2017-1-5,7.4,44,280,39,1017
2017-1-5,7.5,44,288,46,1017
2017-1-5,7.7,44,292,40,1017
2017-1-5,7.9,44,291,40,1017
2017-1-5,8,44,303,40,1016.9
2017-1-5,8.1,44,302,40,1016.9
2017-1-5,8.3,44,300,40,1016.8
2017-1-5,8.4,44,297,40,1016.9
2017-1-5,8.5,45,312,46,1016.8
2017-1-5,8.7,45,308,42,1016.8
2017-1-5,8.9,45,312,40,1016.7
2017-1-5,9.1,45,318,41,1016.6
2017-1-5,9.3,45,326,38,1016.5
2017-1-5,9.4,45,328,37,1016.4
2017-1-5,9.6,44,333,41,1016.3
2017-1-5,9.8,44,328,37,1016.3
2017-1-5,10.1,44,338,39,1016.2
2017-1-5,10.4,44,343,38,1016.1
2017-1-5,10.7,44,344,43,1016.1
2017-1-5,10.8,44,358,45,1016
2017-1-5,11,43,351,41,1016
2017-1-5,11.1,43,356,38,1015.9
2017-1-5,11.1,42,362,40,1016
2017-1-5,11.1,42,361,45,1015.8
2017-1-5,11.2,42,366,44,1015.9
2017-1-5,11.1,42,359,47,1015.8
2017-1-5,11.1,42,363,45,1015.6
2017-1-5,11.2,42,367,48,1015.6
2017-1-5,11.3,42,360,45,1015.6
2017-1-5,11.4,42,373,44,1015.5
2017-1-5,11.6,42,362,45,1015.4
2017-1-5,11.6,42,372,44,1015.4
2017-1-5,11.8,42,372,44,1015.3
2017-1-5,12,42,379,42,1015.2
2017-1-5,12.2,42,375,44,1015.1
2017-1-5,12.4,41,385,47,1015.3
2017-1-5,12.6,41,392,45,1015.1
2017-1-5,12.7,42,396,44,1015.2
2017-1-5,12.9,41,405,47,1015.2
2017-1-5,12.9,41,402,45,1015.1
2017-1-5,13,41,400,44,1015
2017-1-5,13.1,41,399,45,1015
2017-1-5,13.2,40,411,46,1014.9
2017-1-5,13.2,40,410,45,1014.8
2017-1-5,13.1,40,409,45,1014.7
2017-1-5,13.1,39,411,48,1014.8
2017-1-5,13,40,398,46,1014.9
2017-1-5,12.9,39,400,40,1014.8
2017-1-5,12.9,39,401,38,1014.8
2017-1-5,13,39,405,39,1014.7
2017-1-5,13.1,39,404,40,1014.7
2017-1-5,13.1,39,408,40,1014.6
2017-1-5,13,39,407,41,1014.8
2017-1-5,13,39,399,41,1014.8
2017-1-5,13,38,405,41,1014.8
2017-1-5,12.9,38,405,43,1014.9
2017-1-5,12.7,38,398,42,1015.1
2017-1-5,12.7,38,389,42,1015.1
2017-1-5,12.6,38,392,42,1015.2
2017-1-5,12.5,39,397,41,1015.1
2017-1-5,12.6,38,401,40,1015.1
2017-1-5,12.6,38,393,41,1015.2
2017-1-5,12.5,38,395,39,1015.2
2017-1-5,12.6,38,394,39,1015.2
2017-1-5,12.6,38,395,47,1015.3
2017-1-5,12.4,38,392,41,1015.4
2017-1-5,12.3,38,388,40,1015.5
2017-1-5,12.1,38,386,40,1015.6
2017-1-5,12,38,379,40,1015.8
2017-1-5,11.7,38,371,41,1015.7
2017-1-5,11.5,38,376,41,1015.8
2017-1-5,11.3,38,369,40,1015.8
2017-1-5,11.1,38,370,40,1015.8
2017-1-5,10.8,39,358,41,1015.9
2017-1-5,10.6,39,351,40,1016
2017-1-5,10.4,39,351,39,1016
2017-1-5,10.2,39,342,42,1016.1
2017-1-5,9.9,39,338,39,1016.1
2017-1-5,9.6,39,336,42,1016.1
2017-1-5,9.4,39,322,43,1016.2
2017-1-5,9.2,39,330,42,1016.2
2017-1-5,8.9,40,318,42,1016.3
2017-1-5,8.8,40,314,42,1016.4
2017-1-5,8.5,40,311,42,1016.4
2017-1-5,8.4,41,315,41,1016.6
2017-1-5,8.3,41,312,39,1016.5
2017-1-5,8.1,41,306,41,1016.6
2017-1-5,8,41,306,39,1016.8
2017-1-5,7.9,42,301,40,1016.9
2017-1-5,7.7,42,298,42,1017.1
2017-1-5,7.6,42,308,39,1017.2
2017-1-5,7.5,42,296,42,1017.3
2017-1-5,7.4,42,287,40,1017.4
2017-1-5,7.3,42,285,39,1017.6
2017-1-5,7.2,42,292,40,1017.6
2017-1-5,7.1,43,288,39,1017.8
2017-1-5,7,43,282,41,1018
2017-1-5,6.9,43,286,39,1018
2017-1-5,6.8,43,292,41,1018.1
2017-1-5,6.7,43,283,41,1018.1
2017-1-5,6.7,43,280,40,1018.3
2017-1-5,6.5,44,280,40,1018.3
2017-1-5,6.4,44,276,39,1018.4
2017-1-5,6.3,44,275,40,1018.5
2017-1-5,6.2,44,278,39,1018.5
2017-1-5,6.1,45,276,40,1018.6
2017-1-5,6,45,268,39,1018.7
2017-1-5,5.9,45,269,39,1018.8
2017-1-5,5.9,45,258,41,1018.9
2017-1-5,5.8,45,258,38,1018.9
2017-1-5,5.7,45,264,38,1019.1
2017-1-5,5.6,46,262,39,1019.1
2017-1-5,5.5,46,258,42,1019.2
2017-1-5,5.4,46,256,41,1019.3
2017-1-5,5.3,46,260,42,1019.3
2017-1-5,5.3,46,252,45,1019.4
2017-1-5,5.2,47,258,41,1019.5
2017-1-5,5.1,47,257,41,1019.5
2017-1-5,5.1,47,253,41,1019.5
2017-1-5,5,47,256,39,1019.5
2017-1-5,5,47,250,39,1019.5
2017-1-5,5,47,249,39,1019.6
2017-1-5,4.9,47,252,41,1019.8
2017-1-5,4.9,47,248,38,1019.9
2017-1-5,4.8,47,250,38,1020
2017-1-5,4.8,48,249,38,1020
2017-1-5,4.7,48,245,37,1020
2017-1-5,4.6,48,247,39,1020.1
2017-1-5,4.6,48,249,38,1020.1
2017-1-5,4.5,48,247,39,1020.2
2017-1-5,4.4,48,233,41,1020.2
2017-1-5,4.4,48,239,39,1020.3
2017-1-5,4.4,48,239,39,1020.4
2017-1-5,4.3,48,240,39,1020.3
2017-1-5,4.3,49,235,40,1020.3
2017-1-5,4.2,49,243,38,1020.4
2017-1-5,4.2,49,237,37,1020.5
2017-1-5,4.1,49,235,39,1020.7
2017-1-5,4.1,49,241,38,1020.8
2017-1-5,4.1,49,236,37,1020.9
2017-1-5,4,49,239,37,1021
2017-1-5,4,49,232,38,1021.1
2017-1-5,4,49,230,38,1021.1
2017-1-5,3.9,49,230,38,1021.1
2017-1-5,3.9,49,227,39,1021.1
2017-1-5,3.9,49,235,39,1021.3
2017-1-5,3.8,49,233,38,1021.3
2017-1-5,3.8,49,228,37,1021.2
2017-1-5,3.8,49,236,37,1021.1
2017-1-5,3.7,49,227,38,1021.1
2017-1-5,3.6,49,223,39,1021.1
2017-1-5,3.6,49,231,37,1021
2017-1-5,3.6,49,232,38,1021
2017-1-5,3.5,49,229,38,1020.9
2017-1-5,3.5,49,226,38,1020.9
2017-1-5,3.4,49,220,38,1020.8
2017-1-5,3.4,49,224,39,1020.7
2017-1-5,3.4,49,230,38,1020.7
2017-1-5,3.4,49,228,38,1020.9
2017-1-5,3.4,49,227,38,1021.2
2017-1-5,3.4,49,224,38,1021.3
2017-1-5,3.4,49,228,39,1021.3
2017-1-5,3.4,49,229,36,1021.3
2017-1-5,3.3,49,228,36,1021.4
2017-1-5,3.3,49,227,37,1021.3
2017-1-5,3.3,49,226,36,1021.3
2017-1-5,3.3,49,222,38,1021.1
2017-1-5,3.2,49,220,39,1020.9
2017-1-5,3.2,49,224,38,1020.7
2017-1-5,3.2,49,218,39,1020.8
2017-1-5,3.3,48,219,37,1021
2017-1-5,3.3,49,219,37,1021.1
2017-1-5,3.3,49,219,37,1021.1
2017-1-5,3.2,49,221,37,1021.1
2017-1-6,3.2,49,212,36,1021.1
2017-1-6,3.2,49,220,38,1021.2
2017-1-6,3.2,49,215,37,1021.2
2017-1-6,3.1,49,219,36,1021.2
2017-1-6,3.1,49,214,36,1021.3
2017-1-6,3.1,50,212,36,1021.2
2017-1-6,3,50,216,36,1021.2
2017-1-6,3,50,212,36,1021.2
2017-1-6,3,50,219,36,1021.3
2017-1-6,2.9,50,214,36,1021.3
2017-1-6,2.9,50,214,36,1021.1
2017-1-6,2.9,50,217,37,1021
2017-1-6,2.8,50,220,37,1021
2017-1-6,2.8,50,215,36,1020.9
2017-1-6,2.8,50,217,36,1021
2017-1-6,2.7,50,217,37,1021.2
2017-1-6,2.7,50,214,36,1021.2
2017-1-6,2.7,50,213,37,1021.3
2017-1-6,2.6,50,216,36,1021.4
2017-1-6,2.6,51,215,39,1021.3
2017-1-6,2.5,51,215,36,1021.3
2017-1-6,2.5,51,213,37,1021.4
2017-1-6,2.5,51,219,36,1021.4
2017-1-6,2.5,51,206,36,1021.4
2017-1-6,2.4,51,209,36,1021.6
2017-1-6,2.4,51,211,36,1021.8
2017-1-6,2.3,51,206,36,1021.9
2017-1-6,2.3,51,212,36,1021.8
2017-1-6,2.2,52,202,36,1021.6
2017-1-6,2.1,52,211,36,1021.6
2017-1-6,2,52,206,36,1021.7
2017-1-6,2,52,209,36,1021.9
2017-1-6,2,52,206,36,1021.9
2017-1-6,2,52,203,36,1021.8
2017-1-6,1.9,52,201,36,1021.8
2017-1-6,1.9,53,202,36,1021.7
2017-1-6,1.8,53,203,36,1021.7
2017-1-6,1.8,53,200,36,1021.6
2017-1-6,1.8,53,195,36,1021.7
2017-1-6,1.8,53,201,36,1021.8
2017-1-6,1.7,53,194,36,1021.8
2017-1-6,1.6,53,196,36,1021.6
2017-1-6,1.6,53,191,36,1021.5
2017-1-6,1.6,54,194,36,1021.6
2017-1-6,1.6,54,193,36,1021.7
2017-1-6,1.6,54,189,36,1021.8
2017-1-6,1.6,54,192,36,1021.9
2017-1-6,1.6,54,195,36,1022
2017-1-6,1.5,54,190,36,1022
2017-1-6,1.5,54,194,36,1021.9
2017-1-6,1.5,54,196,36,1021.9
